"user_id","curve_for_decision","description","budget","vis","index","block","response","trial"
"c0e8ab38","A,C","I compared A and C to see what the percentage range was. If it was a large range, I would send blankets. If it was a small range or there was not a chance of the temperature reaching 32 degrees, I would not send blankets to that region.","-1000","ensembles",12,"single",0,15
"c0e8ab38","A,C","I compared A and C to see what the percentage range was. If it was a large range, I would send blankets. If it was a small range or there was not a chance of the temperature reaching 32 degrees, I would not send blankets to that region.","-1000","ensembles",13,"single",1,102
"c0e8ab38","A,C","I compared A and C to see what the percentage range was. If it was a large range, I would send blankets. If it was a small range or there was not a chance of the temperature reaching 32 degrees, I would not send blankets to that region.","-1000","ensembles",14,"single",1,7
"c0e8ab38","A,C","I compared A and C to see what the percentage range was. If it was a large range, I would send blankets. If it was a small range or there was not a chance of the temperature reaching 32 degrees, I would not send blankets to that region.","-1000","ensembles",15,"single",0,12
"c0e8ab38","A,C","I compared A and C to see what the percentage range was. If it was a large range, I would send blankets. If it was a small range or there was not a chance of the temperature reaching 32 degrees, I would not send blankets to that region.","-1000","ensembles",16,"single",0,14
"c0e8ab38","A,C","I compared A and C to see what the percentage range was. If it was a large range, I would send blankets. If it was a small range or there was not a chance of the temperature reaching 32 degrees, I would not send blankets to that region.","-1000","ensembles",17,"single",1,2
"c0e8ab38","A,C","I compared A and C to see what the percentage range was. If it was a large range, I would send blankets. If it was a small range or there was not a chance of the temperature reaching 32 degrees, I would not send blankets to that region.","-1000","ensembles",18,"single",1,5
"c0e8ab38","A,C","I compared A and C to see what the percentage range was. If it was a large range, I would send blankets. If it was a small range or there was not a chance of the temperature reaching 32 degrees, I would not send blankets to that region.","-1000","ensembles",19,"single",0,18
"c0e8ab38","A,C","I compared A and C to see what the percentage range was. If it was a large range, I would send blankets. If it was a small range or there was not a chance of the temperature reaching 32 degrees, I would not send blankets to that region.","-1000","ensembles",20,"single",1,6
"c0e8ab38","A,C","I compared A and C to see what the percentage range was. If it was a large range, I would send blankets. If it was a small range or there was not a chance of the temperature reaching 32 degrees, I would not send blankets to that region.","-1000","ensembles",1,"multiple",1,5
"c0e8ab38","A,C","I compared A and C to see what the percentage range was. If it was a large range, I would send blankets. If it was a small range or there was not a chance of the temperature reaching 32 degrees, I would not send blankets to that region.","-1000","ensembles",2,"multiple",0,10
"c0e8ab38","A,C","I compared A and C to see what the percentage range was. If it was a large range, I would send blankets. If it was a small range or there was not a chance of the temperature reaching 32 degrees, I would not send blankets to that region.","-1000","ensembles",3,"multiple",1,2
"c0e8ab38","A,C","I compared A and C to see what the percentage range was. If it was a large range, I would send blankets. If it was a small range or there was not a chance of the temperature reaching 32 degrees, I would not send blankets to that region.","-1000","ensembles",4,"multiple",1,102
"c0e8ab38","A,C","I compared A and C to see what the percentage range was. If it was a large range, I would send blankets. If it was a small range or there was not a chance of the temperature reaching 32 degrees, I would not send blankets to that region.","-1000","ensembles",5,"multiple",1,6
"c0e8ab38","A,C","I compared A and C to see what the percentage range was. If it was a large range, I would send blankets. If it was a small range or there was not a chance of the temperature reaching 32 degrees, I would not send blankets to that region.","-1000","ensembles",6,"multiple",0,9
"c0e8ab38","A,C","I compared A and C to see what the percentage range was. If it was a large range, I would send blankets. If it was a small range or there was not a chance of the temperature reaching 32 degrees, I would not send blankets to that region.","-1000","ensembles",7,"multiple",0,11
"c0e8ab38","A,C","I compared A and C to see what the percentage range was. If it was a large range, I would send blankets. If it was a small range or there was not a chance of the temperature reaching 32 degrees, I would not send blankets to that region.","-1000","ensembles",8,"multiple",1,7
"c0e8ab38","A,C","I compared A and C to see what the percentage range was. If it was a large range, I would send blankets. If it was a small range or there was not a chance of the temperature reaching 32 degrees, I would not send blankets to that region.","-1000","ensembles",9,"multiple",0,8
"c0e8ab38","A,C","I compared A and C to see what the percentage range was. If it was a large range, I would send blankets. If it was a small range or there was not a chance of the temperature reaching 32 degrees, I would not send blankets to that region.","-1000","ensembles",10,"multiple",1,1
"c0e8ab38","A,C","I compared A and C to see what the percentage range was. If it was a large range, I would send blankets. If it was a small range or there was not a chance of the temperature reaching 32 degrees, I would not send blankets to that region.","-1000","ensembles",11,"multiple",0,101
"c0e8ab38","A,C","I compared A and C to see what the percentage range was. If it was a large range, I would send blankets. If it was a small range or there was not a chance of the temperature reaching 32 degrees, I would not send blankets to that region.","-1000","ensembles",12,"multiple",1,3
"c0e8ab38","A,C","I compared A and C to see what the percentage range was. If it was a large range, I would send blankets. If it was a small range or there was not a chance of the temperature reaching 32 degrees, I would not send blankets to that region.","-1000","ensembles",13,"multiple",0,12
"c0e8ab38","A,C","I compared A and C to see what the percentage range was. If it was a large range, I would send blankets. If it was a small range or there was not a chance of the temperature reaching 32 degrees, I would not send blankets to that region.","-1000","ensembles",14,"multiple",1,4
"25374d53","B,C","I used the data on plotted lines and basically I decided on the lines that matched together will get the blankets sent if it gets below 40 degrees.","5000","ensembles",1,"single",1,4
"25374d53","B,C","I used the data on plotted lines and basically I decided on the lines that matched together will get the blankets sent if it gets below 40 degrees.","5000","ensembles",2,"single",1,12
"25374d53","B,C","I used the data on plotted lines and basically I decided on the lines that matched together will get the blankets sent if it gets below 40 degrees.","5000","ensembles",3,"single",1,17
"25374d53","B,C","I used the data on plotted lines and basically I decided on the lines that matched together will get the blankets sent if it gets below 40 degrees.","5000","ensembles",4,"single",1,8
"25374d53","B,C","I used the data on plotted lines and basically I decided on the lines that matched together will get the blankets sent if it gets below 40 degrees.","5000","ensembles",5,"single",0,6
"25374d53","B,C","I used the data on plotted lines and basically I decided on the lines that matched together will get the blankets sent if it gets below 40 degrees.","5000","ensembles",6,"single",1,5
"25374d53","B,C","I used the data on plotted lines and basically I decided on the lines that matched together will get the blankets sent if it gets below 40 degrees.","5000","ensembles",7,"single",1,1
"25374d53","B,C","I used the data on plotted lines and basically I decided on the lines that matched together will get the blankets sent if it gets below 40 degrees.","5000","ensembles",8,"single",0,14
"25374d53","B,C","I used the data on plotted lines and basically I decided on the lines that matched together will get the blankets sent if it gets below 40 degrees.","5000","ensembles",9,"single",1,9
"25374d53","B,C","I used the data on plotted lines and basically I decided on the lines that matched together will get the blankets sent if it gets below 40 degrees.","5000","ensembles",10,"single",1,3
"25374d53","B,C","I used the data on plotted lines and basically I decided on the lines that matched together will get the blankets sent if it gets below 40 degrees.","5000","ensembles",11,"single",0,11
"25374d53","B,C","I used the data on plotted lines and basically I decided on the lines that matched together will get the blankets sent if it gets below 40 degrees.","5000","ensembles",12,"single",0,101
"25374d53","B,C","I used the data on plotted lines and basically I decided on the lines that matched together will get the blankets sent if it gets below 40 degrees.","5000","ensembles",13,"single",1,7
"25374d53","B,C","I used the data on plotted lines and basically I decided on the lines that matched together will get the blankets sent if it gets below 40 degrees.","5000","ensembles",14,"single",1,10
"25374d53","B,C","I used the data on plotted lines and basically I decided on the lines that matched together will get the blankets sent if it gets below 40 degrees.","5000","ensembles",15,"single",1,102
"25374d53","B,C","I used the data on plotted lines and basically I decided on the lines that matched together will get the blankets sent if it gets below 40 degrees.","5000","ensembles",16,"single",0,18
"25374d53","B,C","I used the data on plotted lines and basically I decided on the lines that matched together will get the blankets sent if it gets below 40 degrees.","5000","ensembles",17,"single",1,2
"25374d53","B,C","I used the data on plotted lines and basically I decided on the lines that matched together will get the blankets sent if it gets below 40 degrees.","5000","ensembles",18,"single",0,13
"25374d53","B,C","I used the data on plotted lines and basically I decided on the lines that matched together will get the blankets sent if it gets below 40 degrees.","5000","ensembles",19,"single",1,15
"25374d53","B,C","I used the data on plotted lines and basically I decided on the lines that matched together will get the blankets sent if it gets below 40 degrees.","5000","ensembles",20,"single",1,16
"25374d53","B,C","I used the data on plotted lines and basically I decided on the lines that matched together will get the blankets sent if it gets below 40 degrees.","5000","ensembles",1,"multiple",1,2
"25374d53","B,C","I used the data on plotted lines and basically I decided on the lines that matched together will get the blankets sent if it gets below 40 degrees.","5000","ensembles",2,"multiple",1,6
"25374d53","B,C","I used the data on plotted lines and basically I decided on the lines that matched together will get the blankets sent if it gets below 40 degrees.","5000","ensembles",3,"multiple",1,3
"25374d53","B,C","I used the data on plotted lines and basically I decided on the lines that matched together will get the blankets sent if it gets below 40 degrees.","5000","ensembles",4,"multiple",1,9
"25374d53","B,C","I used the data on plotted lines and basically I decided on the lines that matched together will get the blankets sent if it gets below 40 degrees.","5000","ensembles",5,"multiple",0,7
"25374d53","B,C","I used the data on plotted lines and basically I decided on the lines that matched together will get the blankets sent if it gets below 40 degrees.","5000","ensembles",6,"multiple",0,101
"25374d53","B,C","I used the data on plotted lines and basically I decided on the lines that matched together will get the blankets sent if it gets below 40 degrees.","5000","ensembles",7,"multiple",1,4
"25374d53","B,C","I used the data on plotted lines and basically I decided on the lines that matched together will get the blankets sent if it gets below 40 degrees.","5000","ensembles",8,"multiple",1,5
"25374d53","B,C","I used the data on plotted lines and basically I decided on the lines that matched together will get the blankets sent if it gets below 40 degrees.","5000","ensembles",9,"multiple",1,12
"25374d53","B,C","I used the data on plotted lines and basically I decided on the lines that matched together will get the blankets sent if it gets below 40 degrees.","5000","ensembles",10,"multiple",1,102
"25374d53","B,C","I used the data on plotted lines and basically I decided on the lines that matched together will get the blankets sent if it gets below 40 degrees.","5000","ensembles",11,"multiple",1,1
"25374d53","B,C","I used the data on plotted lines and basically I decided on the lines that matched together will get the blankets sent if it gets below 40 degrees.","5000","ensembles",12,"multiple",1,8
"25374d53","B,C","I used the data on plotted lines and basically I decided on the lines that matched together will get the blankets sent if it gets below 40 degrees.","5000","ensembles",13,"multiple",1,10
"25374d53","B,C","I used the data on plotted lines and basically I decided on the lines that matched together will get the blankets sent if it gets below 40 degrees.","5000","ensembles",14,"multiple",1,11
"65a36d41","A","Because I would lose $5,000 if I didn't send blankets and the temperature dropped below 32 degrees F, I wanted to be as conservative as possible. I opted to send blankets if the highest predicted probability (distribution A) had about a 20% or higher probability of being 32 degrees F or lower. This seemed to be a good approach as I'm confident I didn't lose $5,000 at any given point, and I believe from the first section of the study that if the probability to be 32 degrees F or lower was 20% or higher, it tended to end up being 32 degrees F or lower.","11000","pbox",1,"single",0,14
"65a36d41","A","Because I would lose $5,000 if I didn't send blankets and the temperature dropped below 32 degrees F, I wanted to be as conservative as possible. I opted to send blankets if the highest predicted probability (distribution A) had about a 20% or higher probability of being 32 degrees F or lower. This seemed to be a good approach as I'm confident I didn't lose $5,000 at any given point, and I believe from the first section of the study that if the probability to be 32 degrees F or lower was 20% or higher, it tended to end up being 32 degrees F or lower.","11000","pbox",2,"single",0,9
"65a36d41","A","Because I would lose $5,000 if I didn't send blankets and the temperature dropped below 32 degrees F, I wanted to be as conservative as possible. I opted to send blankets if the highest predicted probability (distribution A) had about a 20% or higher probability of being 32 degrees F or lower. This seemed to be a good approach as I'm confident I didn't lose $5,000 at any given point, and I believe from the first section of the study that if the probability to be 32 degrees F or lower was 20% or higher, it tended to end up being 32 degrees F or lower.","11000","pbox",3,"single",1,102
"65a36d41","A","Because I would lose $5,000 if I didn't send blankets and the temperature dropped below 32 degrees F, I wanted to be as conservative as possible. I opted to send blankets if the highest predicted probability (distribution A) had about a 20% or higher probability of being 32 degrees F or lower. This seemed to be a good approach as I'm confident I didn't lose $5,000 at any given point, and I believe from the first section of the study that if the probability to be 32 degrees F or lower was 20% or higher, it tended to end up being 32 degrees F or lower.","11000","pbox",4,"single",0,8
"65a36d41","A","Because I would lose $5,000 if I didn't send blankets and the temperature dropped below 32 degrees F, I wanted to be as conservative as possible. I opted to send blankets if the highest predicted probability (distribution A) had about a 20% or higher probability of being 32 degrees F or lower. This seemed to be a good approach as I'm confident I didn't lose $5,000 at any given point, and I believe from the first section of the study that if the probability to be 32 degrees F or lower was 20% or higher, it tended to end up being 32 degrees F or lower.","11000","pbox",5,"single",1,2
"65a36d41","A","Because I would lose $5,000 if I didn't send blankets and the temperature dropped below 32 degrees F, I wanted to be as conservative as possible. I opted to send blankets if the highest predicted probability (distribution A) had about a 20% or higher probability of being 32 degrees F or lower. This seemed to be a good approach as I'm confident I didn't lose $5,000 at any given point, and I believe from the first section of the study that if the probability to be 32 degrees F or lower was 20% or higher, it tended to end up being 32 degrees F or lower.","11000","pbox",6,"single",1,5
"65a36d41","A","Because I would lose $5,000 if I didn't send blankets and the temperature dropped below 32 degrees F, I wanted to be as conservative as possible. I opted to send blankets if the highest predicted probability (distribution A) had about a 20% or higher probability of being 32 degrees F or lower. This seemed to be a good approach as I'm confident I didn't lose $5,000 at any given point, and I believe from the first section of the study that if the probability to be 32 degrees F or lower was 20% or higher, it tended to end up being 32 degrees F or lower.","11000","pbox",7,"single",1,4
"65a36d41","A","Because I would lose $5,000 if I didn't send blankets and the temperature dropped below 32 degrees F, I wanted to be as conservative as possible. I opted to send blankets if the highest predicted probability (distribution A) had about a 20% or higher probability of being 32 degrees F or lower. This seemed to be a good approach as I'm confident I didn't lose $5,000 at any given point, and I believe from the first section of the study that if the probability to be 32 degrees F or lower was 20% or higher, it tended to end up being 32 degrees F or lower.","11000","pbox",8,"single",0,101
"65a36d41","A","Because I would lose $5,000 if I didn't send blankets and the temperature dropped below 32 degrees F, I wanted to be as conservative as possible. I opted to send blankets if the highest predicted probability (distribution A) had about a 20% or higher probability of being 32 degrees F or lower. This seemed to be a good approach as I'm confident I didn't lose $5,000 at any given point, and I believe from the first section of the study that if the probability to be 32 degrees F or lower was 20% or higher, it tended to end up being 32 degrees F or lower.","11000","pbox",9,"single",1,3
"65a36d41","A","Because I would lose $5,000 if I didn't send blankets and the temperature dropped below 32 degrees F, I wanted to be as conservative as possible. I opted to send blankets if the highest predicted probability (distribution A) had about a 20% or higher probability of being 32 degrees F or lower. This seemed to be a good approach as I'm confident I didn't lose $5,000 at any given point, and I believe from the first section of the study that if the probability to be 32 degrees F or lower was 20% or higher, it tended to end up being 32 degrees F or lower.","11000","pbox",10,"single",0,10
"65a36d41","A","Because I would lose $5,000 if I didn't send blankets and the temperature dropped below 32 degrees F, I wanted to be as conservative as possible. I opted to send blankets if the highest predicted probability (distribution A) had about a 20% or higher probability of being 32 degrees F or lower. This seemed to be a good approach as I'm confident I didn't lose $5,000 at any given point, and I believe from the first section of the study that if the probability to be 32 degrees F or lower was 20% or higher, it tended to end up being 32 degrees F or lower.","11000","pbox",11,"single",0,15
"65a36d41","A","Because I would lose $5,000 if I didn't send blankets and the temperature dropped below 32 degrees F, I wanted to be as conservative as possible. I opted to send blankets if the highest predicted probability (distribution A) had about a 20% or higher probability of being 32 degrees F or lower. This seemed to be a good approach as I'm confident I didn't lose $5,000 at any given point, and I believe from the first section of the study that if the probability to be 32 degrees F or lower was 20% or higher, it tended to end up being 32 degrees F or lower.","11000","pbox",12,"single",0,18
"65a36d41","A","Because I would lose $5,000 if I didn't send blankets and the temperature dropped below 32 degrees F, I wanted to be as conservative as possible. I opted to send blankets if the highest predicted probability (distribution A) had about a 20% or higher probability of being 32 degrees F or lower. This seemed to be a good approach as I'm confident I didn't lose $5,000 at any given point, and I believe from the first section of the study that if the probability to be 32 degrees F or lower was 20% or higher, it tended to end up being 32 degrees F or lower.","11000","pbox",13,"single",1,7
"65a36d41","A","Because I would lose $5,000 if I didn't send blankets and the temperature dropped below 32 degrees F, I wanted to be as conservative as possible. I opted to send blankets if the highest predicted probability (distribution A) had about a 20% or higher probability of being 32 degrees F or lower. This seemed to be a good approach as I'm confident I didn't lose $5,000 at any given point, and I believe from the first section of the study that if the probability to be 32 degrees F or lower was 20% or higher, it tended to end up being 32 degrees F or lower.","11000","pbox",14,"single",1,1
"65a36d41","A","Because I would lose $5,000 if I didn't send blankets and the temperature dropped below 32 degrees F, I wanted to be as conservative as possible. I opted to send blankets if the highest predicted probability (distribution A) had about a 20% or higher probability of being 32 degrees F or lower. This seemed to be a good approach as I'm confident I didn't lose $5,000 at any given point, and I believe from the first section of the study that if the probability to be 32 degrees F or lower was 20% or higher, it tended to end up being 32 degrees F or lower.","11000","pbox",15,"single",0,13
"65a36d41","A","Because I would lose $5,000 if I didn't send blankets and the temperature dropped below 32 degrees F, I wanted to be as conservative as possible. I opted to send blankets if the highest predicted probability (distribution A) had about a 20% or higher probability of being 32 degrees F or lower. This seemed to be a good approach as I'm confident I didn't lose $5,000 at any given point, and I believe from the first section of the study that if the probability to be 32 degrees F or lower was 20% or higher, it tended to end up being 32 degrees F or lower.","11000","pbox",16,"single",1,6
"65a36d41","A","Because I would lose $5,000 if I didn't send blankets and the temperature dropped below 32 degrees F, I wanted to be as conservative as possible. I opted to send blankets if the highest predicted probability (distribution A) had about a 20% or higher probability of being 32 degrees F or lower. This seemed to be a good approach as I'm confident I didn't lose $5,000 at any given point, and I believe from the first section of the study that if the probability to be 32 degrees F or lower was 20% or higher, it tended to end up being 32 degrees F or lower.","11000","pbox",17,"single",0,16
"65a36d41","A","Because I would lose $5,000 if I didn't send blankets and the temperature dropped below 32 degrees F, I wanted to be as conservative as possible. I opted to send blankets if the highest predicted probability (distribution A) had about a 20% or higher probability of being 32 degrees F or lower. This seemed to be a good approach as I'm confident I didn't lose $5,000 at any given point, and I believe from the first section of the study that if the probability to be 32 degrees F or lower was 20% or higher, it tended to end up being 32 degrees F or lower.","11000","pbox",18,"single",0,12
"65a36d41","A","Because I would lose $5,000 if I didn't send blankets and the temperature dropped below 32 degrees F, I wanted to be as conservative as possible. I opted to send blankets if the highest predicted probability (distribution A) had about a 20% or higher probability of being 32 degrees F or lower. This seemed to be a good approach as I'm confident I didn't lose $5,000 at any given point, and I believe from the first section of the study that if the probability to be 32 degrees F or lower was 20% or higher, it tended to end up being 32 degrees F or lower.","11000","pbox",19,"single",0,17
"65a36d41","A","Because I would lose $5,000 if I didn't send blankets and the temperature dropped below 32 degrees F, I wanted to be as conservative as possible. I opted to send blankets if the highest predicted probability (distribution A) had about a 20% or higher probability of being 32 degrees F or lower. This seemed to be a good approach as I'm confident I didn't lose $5,000 at any given point, and I believe from the first section of the study that if the probability to be 32 degrees F or lower was 20% or higher, it tended to end up being 32 degrees F or lower.","11000","pbox",20,"single",0,11
"65a36d41","A","Because I would lose $5,000 if I didn't send blankets and the temperature dropped below 32 degrees F, I wanted to be as conservative as possible. I opted to send blankets if the highest predicted probability (distribution A) had about a 20% or higher probability of being 32 degrees F or lower. This seemed to be a good approach as I'm confident I didn't lose $5,000 at any given point, and I believe from the first section of the study that if the probability to be 32 degrees F or lower was 20% or higher, it tended to end up being 32 degrees F or lower.","11000","pbox",1,"multiple",0,10
"65a36d41","A","Because I would lose $5,000 if I didn't send blankets and the temperature dropped below 32 degrees F, I wanted to be as conservative as possible. I opted to send blankets if the highest predicted probability (distribution A) had about a 20% or higher probability of being 32 degrees F or lower. This seemed to be a good approach as I'm confident I didn't lose $5,000 at any given point, and I believe from the first section of the study that if the probability to be 32 degrees F or lower was 20% or higher, it tended to end up being 32 degrees F or lower.","11000","pbox",2,"multiple",1,2
"65a36d41","A","Because I would lose $5,000 if I didn't send blankets and the temperature dropped below 32 degrees F, I wanted to be as conservative as possible. I opted to send blankets if the highest predicted probability (distribution A) had about a 20% or higher probability of being 32 degrees F or lower. This seemed to be a good approach as I'm confident I didn't lose $5,000 at any given point, and I believe from the first section of the study that if the probability to be 32 degrees F or lower was 20% or higher, it tended to end up being 32 degrees F or lower.","11000","pbox",3,"multiple",1,6
"65a36d41","A","Because I would lose $5,000 if I didn't send blankets and the temperature dropped below 32 degrees F, I wanted to be as conservative as possible. I opted to send blankets if the highest predicted probability (distribution A) had about a 20% or higher probability of being 32 degrees F or lower. This seemed to be a good approach as I'm confident I didn't lose $5,000 at any given point, and I believe from the first section of the study that if the probability to be 32 degrees F or lower was 20% or higher, it tended to end up being 32 degrees F or lower.","11000","pbox",4,"multiple",0,101
"65a36d41","A","Because I would lose $5,000 if I didn't send blankets and the temperature dropped below 32 degrees F, I wanted to be as conservative as possible. I opted to send blankets if the highest predicted probability (distribution A) had about a 20% or higher probability of being 32 degrees F or lower. This seemed to be a good approach as I'm confident I didn't lose $5,000 at any given point, and I believe from the first section of the study that if the probability to be 32 degrees F or lower was 20% or higher, it tended to end up being 32 degrees F or lower.","11000","pbox",5,"multiple",1,5
"65a36d41","A","Because I would lose $5,000 if I didn't send blankets and the temperature dropped below 32 degrees F, I wanted to be as conservative as possible. I opted to send blankets if the highest predicted probability (distribution A) had about a 20% or higher probability of being 32 degrees F or lower. This seemed to be a good approach as I'm confident I didn't lose $5,000 at any given point, and I believe from the first section of the study that if the probability to be 32 degrees F or lower was 20% or higher, it tended to end up being 32 degrees F or lower.","11000","pbox",6,"multiple",1,3
"65a36d41","A","Because I would lose $5,000 if I didn't send blankets and the temperature dropped below 32 degrees F, I wanted to be as conservative as possible. I opted to send blankets if the highest predicted probability (distribution A) had about a 20% or higher probability of being 32 degrees F or lower. This seemed to be a good approach as I'm confident I didn't lose $5,000 at any given point, and I believe from the first section of the study that if the probability to be 32 degrees F or lower was 20% or higher, it tended to end up being 32 degrees F or lower.","11000","pbox",7,"multiple",1,1
"65a36d41","A","Because I would lose $5,000 if I didn't send blankets and the temperature dropped below 32 degrees F, I wanted to be as conservative as possible. I opted to send blankets if the highest predicted probability (distribution A) had about a 20% or higher probability of being 32 degrees F or lower. This seemed to be a good approach as I'm confident I didn't lose $5,000 at any given point, and I believe from the first section of the study that if the probability to be 32 degrees F or lower was 20% or higher, it tended to end up being 32 degrees F or lower.","11000","pbox",8,"multiple",1,102
"65a36d41","A","Because I would lose $5,000 if I didn't send blankets and the temperature dropped below 32 degrees F, I wanted to be as conservative as possible. I opted to send blankets if the highest predicted probability (distribution A) had about a 20% or higher probability of being 32 degrees F or lower. This seemed to be a good approach as I'm confident I didn't lose $5,000 at any given point, and I believe from the first section of the study that if the probability to be 32 degrees F or lower was 20% or higher, it tended to end up being 32 degrees F or lower.","11000","pbox",9,"multiple",0,9
"65a36d41","A","Because I would lose $5,000 if I didn't send blankets and the temperature dropped below 32 degrees F, I wanted to be as conservative as possible. I opted to send blankets if the highest predicted probability (distribution A) had about a 20% or higher probability of being 32 degrees F or lower. This seemed to be a good approach as I'm confident I didn't lose $5,000 at any given point, and I believe from the first section of the study that if the probability to be 32 degrees F or lower was 20% or higher, it tended to end up being 32 degrees F or lower.","11000","pbox",10,"multiple",1,4
"65a36d41","A","Because I would lose $5,000 if I didn't send blankets and the temperature dropped below 32 degrees F, I wanted to be as conservative as possible. I opted to send blankets if the highest predicted probability (distribution A) had about a 20% or higher probability of being 32 degrees F or lower. This seemed to be a good approach as I'm confident I didn't lose $5,000 at any given point, and I believe from the first section of the study that if the probability to be 32 degrees F or lower was 20% or higher, it tended to end up being 32 degrees F or lower.","11000","pbox",11,"multiple",1,7
"65a36d41","A","Because I would lose $5,000 if I didn't send blankets and the temperature dropped below 32 degrees F, I wanted to be as conservative as possible. I opted to send blankets if the highest predicted probability (distribution A) had about a 20% or higher probability of being 32 degrees F or lower. This seemed to be a good approach as I'm confident I didn't lose $5,000 at any given point, and I believe from the first section of the study that if the probability to be 32 degrees F or lower was 20% or higher, it tended to end up being 32 degrees F or lower.","11000","pbox",12,"multiple",0,12
"65a36d41","A","Because I would lose $5,000 if I didn't send blankets and the temperature dropped below 32 degrees F, I wanted to be as conservative as possible. I opted to send blankets if the highest predicted probability (distribution A) had about a 20% or higher probability of being 32 degrees F or lower. This seemed to be a good approach as I'm confident I didn't lose $5,000 at any given point, and I believe from the first section of the study that if the probability to be 32 degrees F or lower was 20% or higher, it tended to end up being 32 degrees F or lower.","11000","pbox",13,"multiple",0,11
"65a36d41","A","Because I would lose $5,000 if I didn't send blankets and the temperature dropped below 32 degrees F, I wanted to be as conservative as possible. I opted to send blankets if the highest predicted probability (distribution A) had about a 20% or higher probability of being 32 degrees F or lower. This seemed to be a good approach as I'm confident I didn't lose $5,000 at any given point, and I believe from the first section of the study that if the probability to be 32 degrees F or lower was 20% or higher, it tended to end up being 32 degrees F or lower.","11000","pbox",14,"multiple",0,8
"11ea4833","A","Larger the area. Higher the probability ","-4000","pbox",1,"single",0,16
"11ea4833","A","Larger the area. Higher the probability ","-4000","pbox",2,"single",0,13
"11ea4833","A","Larger the area. Higher the probability ","-4000","pbox",3,"single",1,5
"11ea4833","A","Larger the area. Higher the probability ","-4000","pbox",4,"single",1,3
"11ea4833","A","Larger the area. Higher the probability ","-4000","pbox",5,"single",0,7
"11ea4833","A","Larger the area. Higher the probability ","-4000","pbox",6,"single",0,101
"11ea4833","A","Larger the area. Higher the probability ","-4000","pbox",7,"single",0,14
"11ea4833","A","Larger the area. Higher the probability ","-4000","pbox",8,"single",1,6
"11ea4833","A","Larger the area. Higher the probability ","-4000","pbox",9,"single",0,4
"11ea4833","A","Larger the area. Higher the probability ","-4000","pbox",10,"single",0,15
"11ea4833","A","Larger the area. Higher the probability ","-4000","pbox",11,"single",1,1
"11ea4833","A","Larger the area. Higher the probability ","-4000","pbox",12,"single",1,102
"11ea4833","A","Larger the area. Higher the probability ","-4000","pbox",13,"single",0,17
"11ea4833","A","Larger the area. Higher the probability ","-4000","pbox",14,"single",1,9
"11ea4833","A","Larger the area. Higher the probability ","-4000","pbox",15,"single",1,2
"11ea4833","A","Larger the area. Higher the probability ","-4000","pbox",16,"single",0,18
"11ea4833","A","Larger the area. Higher the probability ","-4000","pbox",17,"single",0,12
"11ea4833","A","Larger the area. Higher the probability ","-4000","pbox",18,"single",1,8
"11ea4833","A","Larger the area. Higher the probability ","-4000","pbox",19,"single",0,10
"11ea4833","A","Larger the area. Higher the probability ","-4000","pbox",20,"single",0,11
"11ea4833","A","Larger the area. Higher the probability ","-4000","pbox",1,"multiple",1,2
"11ea4833","A","Larger the area. Higher the probability ","-4000","pbox",2,"multiple",1,4
"11ea4833","A","Larger the area. Higher the probability ","-4000","pbox",3,"multiple",1,102
"11ea4833","A","Larger the area. Higher the probability ","-4000","pbox",4,"multiple",1,3
"11ea4833","A","Larger the area. Higher the probability ","-4000","pbox",5,"multiple",0,9
"11ea4833","A","Larger the area. Higher the probability ","-4000","pbox",6,"multiple",1,6
"11ea4833","A","Larger the area. Higher the probability ","-4000","pbox",7,"multiple",0,10
"11ea4833","A","Larger the area. Higher the probability ","-4000","pbox",8,"multiple",0,101
"11ea4833","A","Larger the area. Higher the probability ","-4000","pbox",9,"multiple",1,1
"11ea4833","A","Larger the area. Higher the probability ","-4000","pbox",10,"multiple",0,11
"11ea4833","A","Larger the area. Higher the probability ","-4000","pbox",11,"multiple",1,8
"11ea4833","A","Larger the area. Higher the probability ","-4000","pbox",12,"multiple",1,5
"11ea4833","A","Larger the area. Higher the probability ","-4000","pbox",13,"multiple",0,12
"11ea4833","A","Larger the area. Higher the probability ","-4000","pbox",14,"multiple",1,7
"3e01262b","A","Because of the previous trial, I became more concerned about not losing $5,000 from not giving blankets. I reasoned that if distribution A was less than 20%, then I would take the chance of not sending blankets. Otherwise, I would usually send blankets.","0","ensembles",1,"single",0,14
"3e01262b","A","Because of the previous trial, I became more concerned about not losing $5,000 from not giving blankets. I reasoned that if distribution A was less than 20%, then I would take the chance of not sending blankets. Otherwise, I would usually send blankets.","0","ensembles",2,"single",0,9
"3e01262b","A","Because of the previous trial, I became more concerned about not losing $5,000 from not giving blankets. I reasoned that if distribution A was less than 20%, then I would take the chance of not sending blankets. Otherwise, I would usually send blankets.","0","ensembles",3,"single",1,6
"3e01262b","A","Because of the previous trial, I became more concerned about not losing $5,000 from not giving blankets. I reasoned that if distribution A was less than 20%, then I would take the chance of not sending blankets. Otherwise, I would usually send blankets.","0","ensembles",4,"single",1,8
"3e01262b","A","Because of the previous trial, I became more concerned about not losing $5,000 from not giving blankets. I reasoned that if distribution A was less than 20%, then I would take the chance of not sending blankets. Otherwise, I would usually send blankets.","0","ensembles",5,"single",1,4
